Ref.No.,fc (MPa),type (规格备注),试件标号,fy (MPa),fcy150,R再生骨料取代率(%),b (mm),h (mm),t (mm),r0 (mm),L (mm),e1 (mm),e2 (mm),Nexp (kN)
"Structures | Study on the axial compressive capacity of CFST columns with gap defects | Zhiwei Shao, Xiaoxiong Zha, Jiahui Deng | 2024",67.17,fcu150,S-E5,273,58.23530557,0,400,400,14,0,1000,0,0,12109
"工程科学与技术 | CFRP 加固含缺陷方钢管混凝土短柱轴压性能研究 | 牛海成, 秦子恒, 李雨萱... | 2024",46.9,"fck,150",CFRPC,376,46.9,10,200,200,3.75,0,600,0,0,2850
"工程科学与技术 | CFRP 加固含缺陷方钢管混凝土短柱轴压性能研究 | 牛海成, 秦子恒, 李雨萱... | 2024",46.9,"fck,150",CFRPJ,376,46.9,10,200,200,3.75,0,600,0,0,2750
"工程科学与技术 | CFRP 加固含缺陷方钢管混凝土短柱轴压性能研究 | 牛海成, 秦子恒, 李雨萱... | 2024",46.9,"fck,150",CFRPCB,376,46.9,10,200,200,3.75,0,600,0,0,2650
"工程科学与技术 | CFRP 加固含缺陷方钢管混凝土短柱轴压性能研究 | 牛海成, 秦子恒, 李雨萱... | 2024",46.9,"fck,150",CFRPJB,376,46.9,10,200,200,3.75,0,600,0,0,2550
"Structures | Study on the axial compressive capacity of CFST columns with gap defects | Zhiwei Shao, Xiaoxiong Zha, Jiahui Deng | 2024",67.17,fcu150,S-E4,273,58.23530557,0,400,400,14,0,1000,0,0,11187
"工程科学与技术 | CFRP 加固含缺陷方钢管混凝土短柱轴压性能研究 | 牛海成, 秦子恒, 李雨萱... | 2024",46.9,"fck,150",CFST-M,376,46.9,0,200,200,3.75,0,600,0,0,3680
"工程科学与技术 | CFRP 加固含缺陷方钢管混凝土短柱轴压性能研究 | 牛海成, 秦子恒, 李雨萱... | 2024",46.9,"fck,150",CFST-1%,376,46.9,1,200,200,3.75,0,600,0,0,3560
"工程科学与技术 | CFRP 加固含缺陷方钢管混凝土短柱轴压性能研究 | 牛海成, 秦子恒, 李雨萱... | 2024",46.9,"fck,150",CFST-5%,376,46.9,5,200,200,3.75,0,600,0,0,3150
"工程科学与技术 | CFRP 加固含缺陷方钢管混凝土短柱轴压性能研究 | 牛海成, 秦子恒, 李雨萱... | 2024",46.9,"fck,150",CFST-10%,376,46.9,10,200,200,3.75,0,600,0,0,2800
"工程科学与技术 | CFRP 加固含缺陷方钢管混凝土短柱轴压性能研究 | 牛海成, 秦子恒, 李雨萱... | 2024",46.9,"fck,150",CFST-15%,376,46.9,15,200,200,3.75,0,600,0,0,2700
"工程科学与技术 | CFRP 加固含缺陷方钢管混凝土短柱轴压性能研究 | 牛海成, 秦子恒, 李雨萱... | 2024",46.9,"fck,150",CFSTC-10%,376,46.9,10,200,200,3.75,0,600,0,0,2400
"工程科学与技术 | CFRP 加固含缺陷方钢管混凝土短柱轴压性能研究 | 牛海成, 秦子恒, 李雨萱... | 2024",46.9,"fck,150",CFSTJ-10%,376,46.9,10,200,200,3.75,0,600,0,0,2086
"工程科学与技术 | CFRP 加固含缺陷方钢管混凝土短柱轴压性能研究 | 牛海成, 秦子恒, 李雨萱... | 2024",46.9,"fck,150",CFRPT,376,46.9,15,200,200,3.75,0,600,0,0,2950
"Case Studies in Construction Materials | Enhancing the fire-resistant performance of concrete-filled steel tube columns with steel fiber-reinforced concrete | Christo George, S. Senthil Selvan, V. Sathish Kumar, G. Murali, Jayant Giri, Emad Makki, T. Sathish | 2024",36.67,fcu150,M30-SFRC-ET2,236.84,29.86445019,0,100,50,2,0,750,0,0,308.25
"Case Studies in Construction Materials | Enhancing the fire-resistant performance of concrete-filled steel tube columns with steel fiber-reinforced concrete | Christo George, S. Senthil Selvan, V. Sathish Kumar, G. Murali, Jayant Giri, Emad Makki, T. Sathish | 2024",35.66,fcu150,M40-CC-ET1,236.84,28.95538701,0,100,50,2,0,750,0,0,242.15
"Case Studies in Construction Materials | Enhancing the fire-resistant performance of concrete-filled steel tube columns with steel fiber-reinforced concrete | Christo George, S. Senthil Selvan, V. Sathish Kumar, G. Murali, Jayant Giri, Emad Makki, T. Sathish | 2024",33.46,fcu150,M20-SFRC-AT2,236.84,26.98394994,0,100,50,2,0,750,0,0,277.75
"Case Studies in Construction Materials | Enhancing the fire-resistant performance of concrete-filled steel tube columns with steel fiber-reinforced concrete | Christo George, S. Senthil Selvan, V. Sathish Kumar, G. Murali, Jayant Giri, Emad Makki, T. Sathish | 2024",45.76,fcu150,M40-SFRC-ET2,236.84,38.14764045,0,100,50,2,0,750,0,0,333.25
"Case Studies in Construction Materials | Enhancing the fire-resistant performance of concrete-filled steel tube columns with steel fiber-reinforced concrete | Christo George, S. Senthil Selvan, V. Sathish Kumar, G. Murali, Jayant Giri, Emad Makki, T. Sathish | 2024",27.88,fcu150,M20-CC-AT1,236.84,22.04213263,0,100,50,2,0,750,0,0,212.33
"Case Studies in Construction Materials | Enhancing the fire-resistant performance of concrete-filled steel tube columns with steel fiber-reinforced concrete | Christo George, S. Senthil Selvan, V. Sathish Kumar... | 2024",42.75,fcu150,M30-SFRC-ET2,236.843,35.38571441,0,100,50,2,0,750,0,0,308.25
"Case Studies in Construction Materials | Enhancing the fire-resistant performance of concrete-filled steel tube columns with steel fiber-reinforced concrete | Christo George, S. Senthil Selvan, V. Sathish Kumar... | 2024",36.67,fcu150,M20-SFRC-ET2,236.843,29.86445019,0,100,50,2,0,750,0,0,255.56
"Case Studies in Construction Materials | Enhancing the fire-resistant performance of concrete-filled steel tube columns with steel fiber-reinforced concrete | Christo George, S. Senthil Selvan, V. Sathish Kumar... | 2024",45.75,fcu150,M40-CC-AT1,236.843,38.1384355,0,100,50,2,0,750,0,0,283.66
"Case Studies in Construction Materials | Enhancing the fire-resistant performance of concrete-filled steel tube columns with steel fiber-reinforced concrete | Christo George, S. Senthil Selvan, V. Sathish Kumar, G. Murali, Jayant Giri, Emad Makki, T. Sathish | 2024",23.66,fcu150,M20-CC-ET1,236.84,18.36848202,0,100,50,2,0,750,0,0,182.67
"Case Studies in Construction Materials | Enhancing the fire-resistant performance of concrete-filled steel tube columns with steel fiber-reinforced concrete | Christo George, S. Senthil Selvan, V. Sathish Kumar, G. Murali, Jayant Giri, Emad Makki, T. Sathish | 2024",54.21,fcu150,M40-SFRC-AT2,236.84,45.98984861,0,100,50,2,0,750,0,0,368.92
"Case Studies in Construction Materials | Enhancing the fire-resistant performance of concrete-filled steel tube columns with steel fiber-reinforced concrete | Christo George, S. Senthil Selvan, V. Sathish Kumar, G. Murali, Jayant Giri, Emad Makki, T. Sathish | 2024",35.15,fcu150,M30-CC-AT1,236.84,28.49729488,0,100,50,2,0,750,0,0,250.45
"Case Studies in Construction Materials | Enhancing the fire-resistant performance of concrete-filled steel tube columns with steel fiber-reinforced concrete | Christo George, S. Senthil Selvan, V. Sathish Kumar, G. Murali, Jayant Giri, Emad Makki, T. Sathish | 2024",46.49,fcu150,M30-SFRC-AT2,236.84,38.82011211,0,100,50,2,0,750,0,0,340.33
"Case Studies in Construction Materials | Enhancing the fire-resistant performance of concrete-filled steel tube columns with steel fiber-reinforced concrete | Christo George, S. Senthil Selvan, V. Sathish Kumar, G. Murali, Jayant Giri, Emad Makki, T. Sathish | 2024",42.75,fcu150,M40-CC-AT1,236.84,35.38571441,0,100,50,2,0,750,0,0,283.66
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",160.2,fcy150,S6t6T-80-2,955,160.2,0,149,149,3,0,450,0,0,6160
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",160.2,fcy150,S6t6T-80-1,955,160.2,0,149,149,3,0,450,0,0,6330
"Case Studies in Construction Materials | Enhancing the fire-resistant performance of concrete-filled steel tube columns with steel fiber-reinforced concrete | Christo George, S. Senthil Selvan, V. Sathish Kumar, G. Murali, Jayant Giri, Emad Makki, T. Sathish | 2024",29.67,fcu150,M20-SFRC-ET2,236.84,23.61768479,0,100,50,2,0,750,0,0,255.56
"Case Studies in Construction Materials | Enhancing the fire-resistant performance of concrete-filled steel tube columns with steel fiber-reinforced concrete | Christo George, S. Senthil Selvan, V. Sathish Kumar, G. Murali, Jayant Giri, Emad Makki, T. Sathish | 2024",29.52,fcu150,M30-CC-ET1,236.84,23.4852871,0,100,50,2,0,750,0,0,220.77
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",151.3,fcy150,S6t6T-60-2,704,151.3,0,147.3,147.3,6,0,450,0,0,6037
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",160.2,fcy150,S6t3T-80-1,739,160.2,0,149.2,149.2,2.9,0,450,0,0,5159
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",121.2,fcy150,S6t4T30-1,707,121.2,0,148.5,148.5,4.1,0,450,0,0,4590
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",121.2,fcy150,S6t4T30-2,707,121.2,0,148.5,148.5,4.1,0,450,0,0,3936
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",142.4,fcy150,S6t4T30-3,730,142.4,0,148.5,148.5,4.1,0,450,0,0,4454
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",142.4,fcy150,S6t4T-30-1,730,142.4,0,148.5,148.5,4.1,0,450,0,0,4517
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",142.4,fcy150,S6t3T-30-2,688,142.4,0,149.2,149.2,2.9,0,450,0,0,4094
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",151.3,fcy150,S6t3T-60-1,718,151.3,0,149.2,149.2,2.9,0,450,0,0,4397
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",151.3,fcy150,S6t3T-60-2,718,151.3,0,149.2,149.2,2.9,0,450,0,0,4711
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",142.4,fcy150,S6t3T-30-1,688,142.4,0,149.2,149.2,2.9,0,450,0,0,4486
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",121.2,fcy150,S6t3T30-2,691,121.2,0,149.2,149.2,2.9,0,450,0,0,3388
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",121.2,fcy150,S6t3T30-1,691,121.2,0,149.2,149.2,2.9,0,450,0,0,3871
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",121.2,fcy150,S6t6T30-2,683,121.2,0,147.3,147.3,6,0,450,0,0,5055
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",121.2,fcy150,S6t6T30-3,683,121.2,0,147.3,147.3,6,0,450,0,0,5480
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",121.2,fcy150,S6t6T30-1,683,121.2,0,147.3,147.3,6,0,450,0,0,5118
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",160.2,fcy150,S6t4T-80-1,796,160.2,0,148.5,148.5,4.1,0,450,0,0,5745
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",151.3,fcy150,S6t4T-60-1,762,151.3,0,148.5,148.5,4.1,0,450,0,0,5370
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",142.4,fcy150,S6t4T-30-2,730,142.4,0,148.5,148.5,4.1,0,450,0,0,4861
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",142.4,fcy150,S6t6T-30-1,694,142.4,0,147.3,147.3,6,0,450,0,0,5957
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",142.4,fcy150,S6t6T-30-2,694,142.4,0,147.3,147.3,6,0,450,0,0,5644
"Journal of Constructional Steel Research | Numerical studies on low-temperature eccentric-compression behaviours of UHPC-filled Q690E high-strength steel tubes | Jia-Bao Yan, Xiao-Xia Yang, Yanli Luo, Jiaxing Ma, Ning Li | 2024",151.3,fcy150,S6t6T-60-1,704,151.3,0,147.3,147.3,6,0,450,0,0,6002
"Journal of Constructional Steel Research | Effect of creep on the strength of high strength concrete-filled steel tubes | Saad Younas, Ehab Hamed, Brian Uy | 2023",90,fcy100,C5,760,86.00432436,0,200,200,5,0,2700,33.33,33.33,2721
"Journal of Constructional Steel Research | Effect of creep on the strength of high strength concrete-filled steel tubes | Saad Younas, Ehab Hamed, Brian Uy | 2023",90,fcy100,C3,760,86.00432436,0,175,175,5,0,2700,29.17,29.17,2170
"Journal of Constructional Steel Research | Effect of creep on the strength of high strength concrete-filled steel tubes | Saad Younas, Ehab Hamed, Brian Uy | 2023",90,fcy100,C3-U,760,86.00432436,0,175,175,5,0,2700,29.17,29.17,2371
"Journal of Constructional Steel Research | Effect of creep on the strength of high strength concrete-filled steel tubes | Saad Younas, Ehab Hamed, Brian Uy | 2023",90,fcy100,C6-U,760,86.00432436,0,225,225,5,0,2700,37.5,37.5,3328
"Journal of Constructional Steel Research | Effect of creep on the strength of high strength concrete-filled steel tubes | Saad Younas, Ehab Hamed, Brian Uy | 2023",90,fcy100,C6,760,86.00432436,0,225,225,5,0,2700,37.5,37.5,3308
"Journal of Constructional Steel Research | Effect of creep on the strength of high strength concrete-filled steel tubes | Saad Younas, Ehab Hamed, Brian Uy | 2023",90,fcy100,C1-U,760,86.00432436,0,175,175,5,0,2700,29.17,29.17,2133
"Journal of Constructional Steel Research | Effect of creep on the strength of high strength concrete-filled steel tubes | Saad Younas, Ehab Hamed, Brian Uy | 2023",90,fcy100,C2,760,86.00432436,0,175,175,5,0,2700,29.17,29.17,1912
"Journal of Constructional Steel Research | Effect of creep on the strength of high strength concrete-filled steel tubes | Saad Younas, Ehab Hamed, Brian Uy | 2023",90,fcy100,C5-U,760,86.00432436,0,200,200,5,0,2700,33.33,33.33,2695
"Journal of Constructional Steel Research | Effect of creep on the strength of high strength concrete-filled steel tubes | Saad Younas, Ehab Hamed, Brian Uy | 2023",90,fcy100,C4,760,86.00432436,0,175,175,5,0,2700,14.58,14.58,2520
"Journal of Constructional Steel Research | Effect of creep on the strength of high strength concrete-filled steel tubes | Saad Younas, Ehab Hamed, Brian Uy | 2023",90,fcy100,C4-U,760,86.00432436,0,175,175,5,0,2700,14.58,14.58,2866
"Journal of Constructional Steel Research | Effect of creep on the strength of high strength concrete-filled steel tubes | Saad Younas, Ehab Hamed, Brian Uy | 2023",90,fcy100,C2-U,760,86.00432436,0,175,175,5,0,2700,29.17,29.17,2188
"Acta Materiae Compositae Sinica | Experimental study on axial compression performance of T-section concrete filled steel and FRP tubular composite columns | SHEN Gaokui, QI Yujun, LU Jiancheng... | 2022",38.87,"fcu,150",SCFC-2-B,313.22,31.85,0,100,100,4.5,0,300,0,0,1100.69
"Acta Materiae Compositae Sinica | Experimental study on axial compression performance of T-section concrete filled steel and FRP tubular composite columns | SHEN Gaokui, QI Yujun, LU Jiancheng... | 2022",38.87,"fcu,150",SCFC-1-B,313.22,31.85,0,100,100,4.5,0,300,0,0,953.87
"Acta Materiae Compositae Sinica | Experimental study on axial compression performance of T-section concrete filled steel and FRP tubular composite columns | SHEN Gaokui, QI Yujun, LU Jiancheng... | 2022",38.87,"fcu,150",SCFC-1-A,313.22,31.85,0,100,100,4.5,0,300,0,0,1002.6
"Acta Materiae Compositae Sinica | Experimental study on axial compression performance of T-section concrete filled steel and FRP tubular composite columns | SHEN Gaokui, QI Yujun, LU Jiancheng... | 2022",38.87,"fcu,150",CFST-B,313.22,31.85,0,100,100,4.5,0,300,0,0,797.73
"Acta Materiae Compositae Sinica | Experimental study on axial compression performance of T-section concrete filled steel and FRP tubular composite columns | SHEN Gaokui, QI Yujun, LU Jiancheng... | 2022",38.87,"fcu,150",CFST-A,313.22,31.85,0,100,100,4.5,0,300,0,0,803.02
"Acta Materiae Compositae Sinica | Experimental study on axial compression performance of T-section concrete filled steel and FRP tubular composite columns | SHEN Gaokui, QI Yujun, LU Jiancheng... | 2022",38.87,"fcu,150",SCFC-3-B,313.22,31.85,0,100,100,4.5,0,300,0,0,1287.33
"Acta Materiae Compositae Sinica | Experimental study on axial compression performance of T-section concrete filled steel and FRP tubular composite columns | SHEN Gaokui, QI Yujun, LU Jiancheng... | 2022",38.87,"fcu,150",SCFC-3-A,313.22,31.85,0,100,100,4.5,0,300,0,0,1309.79
"Acta Materiae Compositae Sinica | Experimental study on axial compression performance of T-section concrete filled steel and FRP tubular composite columns | SHEN Gaokui, QI Yujun, LU Jiancheng... | 2022",38.87,"fcu,150",SCFC-2-A,313.22,31.85,0,100,100,4.5,0,300,0,0,1093.48
"Structures | Mechanical properties of CFDST column under eccentric compression after exposed to fire | Bing Wang, Xiao Liu, Siying Liu, Yanchuan Hui | 2022",73.9,fcu150,psc4b,358.5,64.68302006,0,200,200,2.74,0,1200,60,60,820
"Structures | Mechanical properties of CFDST column under eccentric compression after exposed to fire | Bing Wang, Xiao Liu, Siying Liu, Yanchuan Hui | 2022",73.9,fcu150,psc1a,358.5,64.68302006,0,200,200,2.74,0,600,30,30,1704.7
"Structures | Mechanical properties of CFDST column under eccentric compression after exposed to fire | Bing Wang, Xiao Liu, Siying Liu, Yanchuan Hui | 2022",73.9,fcu150,psc3b,358.5,64.68302006,0,200,200,2.74,0,1200,30,30,1058.8
"Structures | Mechanical properties of CFDST column under eccentric compression after exposed to fire | Bing Wang, Xiao Liu, Siying Liu, Yanchuan Hui | 2022",73.9,fcu150,psc3c,358.5,64.68302006,0,200,200,2.74,0,2000,30,30,905.3
"Structures | Mechanical properties of CFDST column under eccentric compression after exposed to fire | Bing Wang, Xiao Liu, Siying Liu, Yanchuan Hui | 2022",73.9,fcu150,psc4a,358.5,64.68302006,0,200,200,2.74,0,600,60,60,780
"Structures | Mechanical properties of CFDST column under eccentric compression after exposed to fire | Bing Wang, Xiao Liu, Siying Liu, Yanchuan Hui | 2022",73.9,fcu150,psc1b,358.5,64.68302006,0,200,200,2.74,0,1200,30,30,1586
"Structures | Mechanical properties of CFDST column under eccentric compression after exposed to fire | Bing Wang, Xiao Liu, Siying Liu, Yanchuan Hui | 2022",73.9,fcu150,psc1c,358.5,64.68302006,0,200,200,2.74,0,2000,30,30,1070.1
"Structures | Mechanical properties of CFDST column under eccentric compression after exposed to fire | Bing Wang, Xiao Liu, Siying Liu, Yanchuan Hui | 2022",73.9,fcu150,psc2a,358.5,64.68302006,0,200,200,2.74,0,600,60,60,1406
"Structures | Mechanical properties of CFDST column under eccentric compression after exposed to fire | Bing Wang, Xiao Liu, Siying Liu, Yanchuan Hui | 2022",73.9,fcu150,psc2b,358.5,64.68302006,0,200,200,2.74,0,1200,60,60,1282.2
"Structures | Mechanical properties of CFDST column under eccentric compression after exposed to fire | Bing Wang, Xiao Liu, Siying Liu, Yanchuan Hui | 2022",73.9,fcu150,psc3a,358.5,64.68302006,0,200,200,2.74,0,600,30,30,1053
"JOURNAL OF RAILWAY ENGINEERING SOCIETY | Experimental Research on the Local Axial Compression Performance of Concrete Filled Weathering Steel Tubular Stub Columns | ZENG Zaiping, WANG Xiuli, FENG Zhujun... | 2021",58.2,"fcu,150",CFST-8,458.78,49.73,0,250,250,7.95,0,1000,0,0,2430
"JOURNAL OF RAILWAY ENGINEERING SOCIETY | Experimental Research on the Local Axial Compression Performance of Concrete Filled Weathering Steel Tubular Stub Columns | ZENG Zaiping, WANG Xiuli, FENG Zhujun... | 2021",58.2,"fcu,150",CFST-14,450.38,49.73,0,250,250,13.86,0,1000,0,0,2970
"JOURNAL OF RAILWAY ENGINEERING SOCIETY | Experimental Research on the Local Axial Compression Performance of Concrete Filled Weathering Steel Tubular Stub Columns | ZENG Zaiping, WANG Xiuli, FENG Zhujun... | 2021",58.2,"fcu,150",CFST-11,445.27,49.73,0,250,250,10.81,0,1000,0,0,2800
"Journal of Constructional Steel Research | Behavior of concrete-filled steel tubes subjected to axial impact loading | Yong Zhu, Hua Yang, Xiaoqiang Yang... | 2020",51.3,"fcu,150",S-2-0.5,343,43.28,0,120,120,2,0,360,0,0,1200
"Journal of Constructional Steel Research | Behavior of concrete-filled steel tubes subjected to axial impact loading | Yong Zhu, Hua Yang, Xiaoqiang Yang... | 2020",51.3,"fcu,150",S-2-1.0,343,43.28,0,120,120,2,0,360,0,0,1400
"Journal of Constructional Steel Research | Behavior of concrete-filled steel tubes subjected to axial impact loading | Yong Zhu, Hua Yang, Xiaoqiang Yang... | 2020",51.3,"fcu,150",R-3-1.5,367,43.28,0,150,100,3,0,300,0,0,1700
"Journal of Constructional Steel Research | Behavior of concrete-filled steel tubes subjected to axial impact loading | Yong Zhu, Hua Yang, Xiaoqiang Yang... | 2020",51.3,"fcu,150",R-2-1.5,343,43.28,0,150,100,2,0,300,0,0,1500
"Journal of Constructional Steel Research | Behavior of concrete-filled steel tubes subjected to axial impact loading | Yong Zhu, Hua Yang, Xiaoqiang Yang... | 2020",51.3,"fcu,150",R-2-1.0,343,43.28,0,150,100,2,0,300,0,0,1300
"Journal of Constructional Steel Research | Behavior of concrete-filled steel tubes subjected to axial impact loading | Yong Zhu, Hua Yang, Xiaoqiang Yang... | 2020",51.3,"fcu,150",R-2-0.5,343,43.28,0,150,100,2,0,300,0,0,1100
"Journal of Constructional Steel Research | Behavior of concrete-filled steel tubes subjected to axial impact loading | Yong Zhu, Hua Yang, Xiaoqiang Yang... | 2020",51.3,"fcu,150",S-3-3.0,350,43.28,0,120,120,3,0,360,0,0,2000
"Journal of Constructional Steel Research | Behavior of concrete-filled steel tubes subjected to axial impact loading | Yong Zhu, Hua Yang, Xiaoqiang Yang... | 2020",51.3,"fcu,150",S-3-2.0,350,43.28,0,120,120,3,0,360,0,0,1900
"Journal of Constructional Steel Research | Behavior of concrete-filled steel tubes subjected to axial impact loading | Yong Zhu, Hua Yang, Xiaoqiang Yang... | 2020",51.3,"fcu,150",R-3-3.0,367,43.28,0,150,100,3,0,300,0,0,1900
"Journal of Constructional Steel Research | Behavior of concrete-filled steel tubes subjected to axial impact loading | Yong Zhu, Hua Yang, Xiaoqiang Yang... | 2020",51.3,"fcu,150",R-3-2.0,367,43.28,0,150,100,3,0,300,0,0,1800
"Journal of Constructional Steel Research | Behavior of concrete-filled steel tubes subjected to axial impact loading | Yong Zhu, Hua Yang, Xiaoqiang Yang... | 2020",51.3,"fcu,150",S-2-1.5,343,43.28,0,120,120,2,0,360,0,0,1600
"Journal of Constructional Steel Research | Behavior of concrete-filled steel tubes subjected to axial impact loading | Yong Zhu, Hua Yang, Xiaoqiang Yang... | 2020",51.3,"fcu,150",S-3-1.5,350,43.28,0,120,120,3,0,360,0,0,1800
"JOURNAL OF THE CHINA RAILWAY SOCIETY | Mechanical Study of Recycled Concrete-filled Square Steel Tubes Subjected to Compression-bending under Acid Rain | HUANG Hong, HU Zhihui, ZHU Qi... | 2018",53.5,"fcu,150",NC-50-1,342.5,45.33,0,160,160,6,0,1250,50,50,970
"JOURNAL OF THE CHINA RAILWAY SOCIETY | Mechanical Study of Recycled Concrete-filled Square Steel Tubes Subjected to Compression-bending under Acid Rain | HUANG Hong, HU Zhihui, ZHU Qi... | 2018",53.5,"fcu,150",NC-50-0,342.5,45.33,0,160,160,6,0,1250,50,50,1095
"JOURNAL OF THE CHINA RAILWAY SOCIETY | Mechanical Study of Recycled Concrete-filled Square Steel Tubes Subjected to Compression-bending under Acid Rain | HUANG Hong, HU Zhihui, ZHU Qi... | 2018",52.5,"fcu,150",RC-50-2,342.5,44.39,100,160,160,6,0,1250,50,50,760
"JOURNAL OF THE CHINA RAILWAY SOCIETY | Mechanical Study of Recycled Concrete-filled Square Steel Tubes Subjected to Compression-bending under Acid Rain | HUANG Hong, HU Zhihui, ZHU Qi... | 2018",52.5,"fcu,150",RC-50-0,342.5,44.39,100,160,160,6,0,1250,50,50,1025
"JOURNAL OF THE CHINA RAILWAY SOCIETY | Mechanical Study of Recycled Concrete-filled Square Steel Tubes Subjected to Compression-bending under Acid Rain | HUANG Hong, HU Zhihui, ZHU Qi... | 2018",52.5,"fcu,150",RC-25-2,342.5,44.39,100,160,160,6,0,1250,25,25,1110
"JOURNAL OF THE CHINA RAILWAY SOCIETY | Mechanical Study of Recycled Concrete-filled Square Steel Tubes Subjected to Compression-bending under Acid Rain | HUANG Hong, HU Zhihui, ZHU Qi... | 2018",53.5,"fcu,150",NC-25-2,342.5,45.33,0,160,160,6,0,1250,25,25,1105
